EXOME_PHASE1_ID,EXOME_PHASE2_FULL_ID,SCH10411_ESID
MC.156490@1076254453,,4031562
MC.AMD128371@0123911669,,9054134
MC.AMD128373@0123911644,,6727621
,1891016-1-0238042379,1891016
,2886838-1-0238041220,2886838
,1277940-1-0238038806,1277940
MC.AMD128430@0123861782,,7874627
,1112874-1-0238039561,1112874
,1309300-1-0238061541,1309300
,1298789-1-0238061904,1298789
,2350104-1-0238061558,2350104
,2374549-1-0238039460,2374549
MC.160621@1075680777,,3557123
,1199891-1-0238041657,1199891
,2431115-1-0238038647,2431115
,2442018-1-0238061643,2442018
,2247987-1-0238096502,2247987
,1285746-1-0238042527,1285746
,1793525-1-0238039859,1793525
,2029384-1-0238040734,2029384
,2833602-1-0238061912,2833602
,1537150-1-0238040735,1537150
,2796604-1-0238095858,2796604
,2697591-1-0238094255,2697591
MC.156485@1075642190,,6333483
,1976408-1-0238039878,1976408
,1512000-1-0238042557,1512000
MC.154624@1075690805,,8106052
,2697495-1-0238039403,2697495
,1983159-1-0238095587,1983159
MC.AMD101220@0123889970,,2891152
,2296455-1-0238038500,2296455
,1184861-1-0238041268,1184861
,1624874-1-0238060654,1624874
,2616042-1-0238061510,2616042
,2510482-1-0238040973,2510482
,1091609-1-0238038327,1091609
,1150575-1-0238042773,1150575
,2664092-1-0238095292,2664092
,1774803-1-0238095169,1774803
,1187322-1-0238042986,1187322
,2861452-1-0238039523,2861452
MC.AMD129067@0123911451,,9450645
MC.AMD101226@0123860973,,7460181
,2148139-1-0238041326,2148139
,2517716-1-0238040320,2517716
,2357724-1-0238061422,2357724
MC.AMD129383@0123911458,,4656286
,2031150-1-0238038121,2031150
,1617239-1-0238061556,1617239
,2609512-1-0238062173,2609512
,1074442-1-0238042531,1074442
,1714640-1-0238038191,1714640
,1822873-1-0224009254,1822873
,1483189-1-0238038184,1483189
,1507259-1-0224008785,1507259
,2036565-1-0238061992,2036565
,2528020-1-0238061603,2528020
,2344622-1-0224009246,2344622
MC.158257@1075641715,,8096667
,2937207-1-0224009528,2937207
,2757277-1-0238038503,2757277
,2848439-1-0238041033,2848439
,2425826-1-0238061458,2425826
MC.AMD129543@0124009824,,7103134
,2617507-1-0238061639,2617507
MC.AMD101274@0123889988,,5850594
,2604752-1-0238038773,2604752
MC.AMD101277@0123861520,,2981525
,1954701-1-0238060588,1954701
,1396675-1-0238096229,1396675
,2935540-1-0238041632,2935540
,2099903-1-0238061948,2099903
MC.AMD129585@0123889923,,8725910
,1122971-1-0238061593,1122971
,1447032-1-0238041341,1447032
MC.AMD101205@0123890909,,8223479
,2601282-1-0238039576,2601282
,2509355-1-0238040836,2509355
,1076880-1-0238039683,1076880
MC.AMD101207@0123861338,,7110030
,1026285-1-0238096457,1026285
,1073915-1-0224009297,1073915
,2684793-1-0238095699,2684793
MC.AMD101231@0123889354,,3487706
,2485893-1-0238061465,2485893
,1795837-1-0238095822,1795837
,1318916-1-0238038803,1318916
,2224019-1-0238039223,2224019
,1204255-1-0238039553,1204255
,2206506-1-0238039204,2206506
,2098218-1-0238038704,2098218
MC.162960@1082086981,,7296664
,1591031-1-0238094153,1591031
,2702428-1-0238061612,2702428
,1725260-1-0238061672,1725260
,1125979-1-0238095905,1125979
,2925644-1-0238061610,2925644
,1655944-1-0238038636,1655944
,1342877-1-0238095145,1342877
MC.AMD129263@0123909118,,7991175
,1914256-1-0224008192,1914256
,2574364-1-0238038632,2574364
,1155818-1-0238061671,1155818
,2715484-1-0238038068,2715484
,2776243-1-0238060762,2776243
,2530485-1-0238038551,2530485
,2359551-1-0238061568,2359551
,2432167-1-0238042230,2432167
,1085999-1-0238039777,1085999
,1544804-1-0238095753,1544804
,1913245-1-0238095892,1913245
,2280415-1-0238061325,2280415
MC.158311@1075680389,,8257424
MC.163021@1082086345,,5977504
,1884954-1-0238041221,1884954
,2122372-1-0238094594,2122372
MC.155961@1075678549,,4382573
,1457507-1-0238062102,1457507
,1634485-1-0238061387,1634485
,2093379-1-0238061259,2093379
,1793776-1-0238042046,1793776
,2864880-1-0238038076,2864880
,1742624-1-0238094268,1742624
MC.AMD101355@0123890750,,9649933
,1117775-1-0238039165,1117775
,2816432-1-0238061318,2816432
,2731543-1-0238062192,2731543
,2925193-1-0238096149,2925193
MC.AMD130005@0123909544,,2515955
MC.AMD130006@0123911423,,3207722
,2423244-1-0238038605,2423244
,2471736-1-0238094496,2471736
MC.160576@1075678333,,9306634
,2115250-1-0238041627,2115250
,2988805-1-0238061332,2988805
MC.AMD130064@0124010910,,7783166
,2108324-1-0238096353,2108324
,2307969-1-0238061360,2307969
,1385997-1-0238061698,1385997
,1264807-1-0238062066,1264807
MC.AMD101366@0123861403,,4540165
,1541684-1-0238061969,1541684
,1652021-1-0238061303,1652021
,1671493-1-0238062031,1671493
,2668386-1-0238038627,2668386
,1400705-1-0238041273,1400705
,1130906-1-0238040740,1130906
,2656025-1-0238042059,2656025
,1443756-1-0238061276,1443756
,1584750-1-0238062005,1584750
,1060844-1-0238095023,1060844
MC.AMD101379@0124011167,,7462743
,2621344-1-0238095470,2621344
,1043410-1-0238038555,1043410
,1282815-1-0238062183,1282815
,2365667-1-0238061700,2365667
,1393288-1-0224008803,1393288
MC.AMD101292@0124011454,,7086612
MC.AMD101293@0123861337,,1152524
,2733088-1-0238062081,2733088
,2684305-1-0238038085,2684305
,2457778-1-0238094456,2457778
MC.AMD129655@0123889490,,6071326
MC.159401@1075690508,,4209680
,2334692-1-0238095404,2334692
MC.AMD101302@0123861257,,5603274
MC.AMD101305@0123890434,,7733654
,2245277-1-0238061526,2245277
,2959213-1-0238061595,2959213
MC.AMD101306@0124013469,,3177043
,1297120-1-0238038108,1297120
,1443167-1-0238061381,1443167
,2078163-1-0238042963,2078163
MC.AMD101309@0123861422,,2127517
MC.AMD101313@0123889454,,4412273
,1313549-1-0238096791,1313549
,1919171-1-0238039161,1919171
MC.AMD101315@0124014866,,3113463
MC.AMD101317@0123861051,,5697066
,2037572-1-0238061866,2037572
,2938271-1-0238061957,2938271
,2436653-1-0238061607,2436653
MC.AMD129803@0123861579,,6870058
,1558341-1-0238061370,1558341
,2863493-1-0238061345,2863493
,2589634-1-0238061575,2589634
,2897294-1-0238062092,2897294
MC.AMD101333@0123907283,,9328934
,2181103-1-0238061501,2181103
,1978539-1-0238095990,1978539
,2262809-1-0238061947,2262809
MC.AMD129884@0123909273,,3458449
,2022678-1-0238094156,2022678
,1255549-1-0238096332,1255549
,2696230-1-0238039250,2696230
,1410778-1-0238062098,1410778
,1124381-1-0238062172,1124381
,2765885-1-0238062014,2765885
MC.159705@1075641882,,3473182
,2479236-1-0238061281,2479236
MC.159532@1075680585,,4964656
,2911365-1-0238039468,2911365
,1213633-1-0238062048,1213633
,2714696-1-0238039814,2714696
,1402172-1-0238062032,1402172
,2128212-1-0238095141,2128212
,2105624-1-0238038358,2105624
,1875311-1-0238040989,1875311
MC.AMD130284@0123911320,,2531644
,2862708-1-0238062178,2862708
,2690798-1-0238095028,2690798
,2579656-1-0238040090,2579656
,1340715-1-0238038665,1340715
,2943704-1-0224008812,2943704
,2067276-1-0238061391,2067276
,2870921-1-0238061430,2870921
,2689601-1-0238062149,2689601
,1379721-1-0238095077,1379721
,2986373-1-0238060735,2986373
MC.AMD101412@0123861734,,4195339
,2893358-1-0238095916,2893358
,2271482-1-0238062171,2271482
,2357115-1-0238060669,2357115
,2196315-1-0238042180,2196315
,1518120-1-0238061256,1518120
,1000456-1-0238095681,1000456
,1573890-1-0238061371,1573890
,2295856-1-0238095122,2295856
,1795431-1-0238061258,1795431
,1015931-1-0238039625,1015931
,1635052-1-0238095977,1635052
,2311076-1-0238061283,2311076
,1050345-1-0238062101,1050345
,2097632-1-0238062182,2097632
MC.155978@1076253964,,9141382
,1935798-1-0238062166,1935798
,1189041-1-0238060742,1189041
,1138026-1-0238062065,1138026
MC.160797@1075677108,,5508674
,1748173-1-0238062155,1748173
,1634596-1-0238039760,1634596
MC.AMD130601@0124010070,,6587376
MC.AMD101475@0123861455,,3294857
MC.AMD101481@0123860995,,6917555
,1357361-1-0238095452,1357361
,2044417-1-0238040567,2044417
,1819652-1-0238061567,1819652
,1722974-1-0238040717,1722974
,1754386-1-0238042102,1754386
,2746892-1-0238095221,2746892
,2742173-1-0238061579,2742173
MC.AMD130674@0123889443,,3441800
,2092072-1-0238061293,2092072
MC.AMD101499@0123860994,,1865304
,2711000-1-0238038761,2711000
,2372044-1-0238095264,2372044
,1399559-1-0238039547,1399559
,2571882-1-0238040668,2571882
,1693208-1-0238040599,1693208
,1204938-1-0238095341,1204938
,2965783-1-0238040565,2965783
,1650905-1-0238095182,1650905
MC.AMD101550@0123908439,,3088478
,2878847-1-0238095959,2878847
,1117676-1-0238095928,1117676
MC.AMD130987@0123911588,,1942707
MC.158881@1075678283,,5880380
,2818313-1-0238041393,2818313
,2106890-1-0238042041,2106890
,2526346-1-0224009451,2526346
,1438283-1-0238039308,1438283
,2986035-1-0238038968,2986035
,2496100-1-0238095318,2496100
MC.159836@1075680139,,9021250
,1821167-1-0238038782,1821167
,1170815-1-0238095717,1170815
,1116741-1-0238096695,1116741
,2433402-1-0238039894,2433402
,1559626-1-0238062028,1559626
,1242203-1-0238095367,1242203
,2921253-1-0238040180,2921253
,2508070-1-0238096239,2508070
MC.AMD101662@0123890691,,5668672
,1079700-1-0238096652,1079700
,2184668-1-0238038938,2184668
,1879318-1-0238095899,1879318
,1546541-1-0238038527,1546541
,1802954-1-0238038422,1802954
MC.AMD131552@0123911282,,9832952
,1233718-1-0238038241,1233718
,1548978-1-0238096610,1548978
,1350458-1-0238042932,1350458
,2558154-1-0238095937,2558154
MC.159997@1075680109,,2963115
,1430398-1-0238041185,1430398
,1065296-1-0238041880,1065296
MC.AMD101683@0123861552,,2274351
,2834889-1-0238042455,2834889
MC.158705@1075680148,,3366440
,1768884-1-0238095226,1768884
MC.AMD101464@0123861824,,5938528
MC.AMD101468@0123860989,,5841596
,1893885-1-0238095948,1893885
,1892150-1-0238094580,1892150
,1328627-1-0238062180,1328627
MC.163149@1082086303,,8085796
,1974856-1-0238095131,1974856
,1399655-1-0238061661,1399655
MC.157294@1075641543,,4455532
MC.159453@1075678859,,2662373
MC.158303@1075690621,,6694639
,2940787-1-0238041101,2940787
MC.154447@1075678425,,1635665
MC.AMD130871@0123910933,,2095722
,1450435-1-0238095223,1450435
MC.AMD130876@0123889411,,2638609
,2357244-1-0238094300,2357244
MC.AMD130906@0123890970,,6015125
MC.157369@1075690480,,1905537
,1644095-1-0238095251,1644095
,2514744-1-0238038870,2514744
,1028829-1-0224009345,1028829
,2716163-1-0238094318,2716163
MC.163191@1082087090,,6748603
,1949991-1-0238095229,1949991
MC.AMD101568@0123909100,,1352501
MC.AMD131104@0124013759,,7110065
,2621774-1-0238039698,2621774
,2083339-1-0238039755,2083339
,2355292-1-0238095919,2355292
,1897253-1-0238095940,1897253
,1393355-1-0224009365,1393355
,2686677-1-0238038757,2686677
,1085735-1-0238038965,1085735
,1578963-1-0238096716,1578963
MC.AMD131383@0124011164,,9598977
,1726965-1-0238095553,1726965
,2428302-1-0238041310,2428302
,1984779-1-0238061451,1984779
MC.AMD131414@0123890744,,7319713
MC.AMD131426@0123890450,,8355902
,2042331-1-0238038969,2042331
MC.AMD131446@0123889778,,9847645
MC.AMD137565@0124014219,,1881761
,2353599-1-0224009341,2353599
,1493353-1-0224009380,1493353
,2717963-1-0238094306,2717963
,1934943-1-0238095522,1934943
,2566250-1-0238061717,2566250
,2618346-1-0238095772,2618346
,1292871-1-0238038124,1292871
MC.158844@1075714908,,5214446
,1899945-1-0238095920,1899945
MC.158761@1075690517,,8675139
MC.AMD101728@0123890765,,4747412
,1957105-1-0238039976,1957105
,1654314-1-0238095454,1654314
,1790198-1-0238095210,1790198
,2112271-1-0238095514,2112271
,1448444-1-0238038526,1448444
,1476334-1-0238095727,1476334
,1192516-1-0238039312,1192516
MC.AMD131809@0123909509,,6499102
,1642072-1-0238095274,1642072
,1037864-1-0238062137,1037864
,2454214-1-0238096948,2454214
,1734207-1-0238096219,1734207
,1561652-1-0238042922,1561652
MC.AMD137643@0124015151,,1661240
MC.AMD131872@0124011064,,2794859
,1173423-1-0238095974,1173423
,1211323-1-0238042555,1211323
,1410413-1-0238095490,1410413
MC.158474@1075678520,,7682026
,1773723-1-0238041585,1773723
,1257873-1-0238094197,1257873
,1744038-1-0238041174,1744038
MC.AMD131957@0123861559,,7176700
MC.AMD131958@0123909582,,4965549
,2164473-1-0238096407,2164473
MC.159253@1075642063,,7858458
,2269934-1-0238095793,2269934
MC.160432@1075641627,,5486095
,2093233-1-0238095748,2093233
MC.AMD132179@0123911571,,8644574
,2082579-1-0238095802,2082579
,1604041-1-0238095838,1604041
,2163184-1-0238042880,2163184
,1113390-1-0238062131,1113390
,2349445-1-0238040236,2349445
MC.158893@1075641368,,7811882
MC.AMD132208@0123889974,,6018581
,2977004-1-0238095421,2977004
,1603774-1-0238095433,1603774
,2887024-1-0238039752,2887024
,2517096-1-0238041577,2517096
,1925876-1-0238040568,1925876
MC.159258@1075678258,,3162252
MC.163001@1082087004,,7375575
,1089418-1-0238095310,1089418
,2705554-1-0238038452,2705554
MC.AMD101935@0123911449,,1485494
,2326309-1-0238038911,2326309
MC.157433@1075642051,,8398798
MC.156607@1076254034,,9024702
,1123104-1-0238038087,1123104
MC.AMD101974@0123861688,,4223761
,2066737-1-0238039769,2066737
,1590319-1-0238040822,1590319
MC.AMD101980@0123908414,,6244207
,1102778-1-0238038492,1102778
,2684271-1-0238062061,2684271
MC.AMD132515@0124011232,,7388162
,1622469-1-0238039227,1622469
MC.158354@1075691110,,3822479
,2550982-1-0238096885,2550982
MC.163170@1082087007,,6767664
,2465960-1-0238061831,2465960
MC.156946@1075690161,,6832416
MC.AMD102074@0123861156,,2823544
,1060944-1-0238095730,1060944
,2514360-1-0238039095,2514360
MC.AMD102098@0123861171,,6164194
,2180330-1-0238041826,2180330
MC.AMD102102@0124011400,,7761403
MC.AMD132829@0123911663,,1560662
MC.AMD132832@0123890705,,7621477
,1901679-1-0238042400,1901679
MC.160250@1075678482,,4659414
MC.157810@1075680074,,3518158
,1267356-1-0238096276,1267356
,1765273-1-0238061994,1765273
,1646565-1-0238039667,1646565
MC.160957@1075641465,,9983098
,1282083-1-0238095700,1282083
MC.160102@1075641588,,6294915
,2645501-1-0238040343,2645501
MC.159690@1075642411,,3183788
MC.AMD102206@0123909067,,1770578
MC.155842@1075678565,,2696811
MC.AMD102213@0123861327,,6327361
MC.157009@1076254405,,3192197
MC.160982@0123948257,,7348565
MC.159663@1075642065,,8597090
MC.AMD102275@0123861016,,3413772
MC.162979@1082087072,,5704139
,2400810-1-0238095783,2400810
MC.160529@1075678100,,8935875
,1264036-1-0238042113,1264036
MC.AMD132052@0123910863,,7655950
,1981934-1-0238095256,1981934
MC.157483@1075641717,,7083680
,2391344-1-0238040516,2391344
MC.158214@1076253536,,9976171
MC.AMD101815@0123861050,,4296428
,1054398-1-0238095232,1054398
MC.157946@1075714954,,3015203
MC.AMD101824@0123908304,,6787207
,1041898-1-0238040650,1041898
MC.AMD137644@0124014234,,2418832
,2724932-1-0238095127,2724932
,1088408-1-0238039745,1088408
,2529470-1-0238042532,2529470
,1741594-1-0238040008,1741594
,2710745-1-0238096569,2710745
,1436306-1-0238040519,1436306
,2516944-1-0238042024,2516944
MC.157767@1076253988,,4907549
,1252072-1-0238040615,1252072
,1451512-1-0238039251,1451512
,2418843-1-0238061383,2418843
MC.AMD101998@0123861417,,3946304
,2082925-1-0238096363,2082925
,2334092-1-0238041294,2334092
,2409836-1-0238095425,2409836
MC.AMD102013@0123859615,,3428501
,2425918-1-0238095843,2425918
MC.157366@1075642290,,3917434
MC.AMD132654@0123861465,,5161281
,1500806-1-0238038505,1500806
,1055398-1-0238042441,1055398
MC.AMD132667@0123861425,,9584097
,2333159-1-0238094110,2333159
MC.AMD132681@0123911658,,9062709
,2412643-1-0238039693,2412643
,1967543-1-0238038735,1967543
MC.AMD132689@0124011002,,6611277
,2183596-1-0238039810,2183596
,1629141-1-0238038175,1629141
,2054683-1-0238038040,2054683
MC.AMD102164@0123909028,,9647499
MC.AMD102175@0124010191,,7799310
MC.160333@1075680099,,5242329
,2158390-1-0238061534,2158390
,1137072-1-0238038737,1137072
,2628653-1-0238096854,2628653
MC.AMD132939@0123909018,,8917598
MC.AMD132944@0123909125,,3285941
MC.AMD132969@0123911155,,1864243
,2956387-1-0238038031,2956387
,2987979-1-0238096864,2987979
MC.AMD102240@0124011267,,6752912
,1588377-1-0238039473,1588377
MC.AMD102244@0123909161,,9983150
MC.158496@1075714878,,4849704
,2619210-1-0238096102,2619210
MC.163181@1082086267,,6978212
MC.AMD102263@0123861662,,5080542
,2562038-1-0238041888,2562038
MC.157794@1075678136,,5308259
MC.161230@1076254351,,8026734
,1684586-1-0238061920,1684586
,2784551-1-0238095647,2784551
,1345798-1-0238038074,1345798
MC.162951@1082086291,,9406069
MC.AMD133045@0123910198,,7023958
MC.AMD137572@0124015105,,5210921
MC.158440@1075690444,,8699361
,2624148-1-0238096861,2624148
MC.157258@1075680547,,3973170
MC.157095@1075679141,,8867492
MC.AMD102323@0123909371,,1507688
MC.AMD102325@0123861332,,8013164
,1399258-1-0238096877,1399258
,1617315-1-0238042552,1617315
,1935364-1-0238062027,1935364
MC.AMD102333@0123889445,,9064269
,1695479-1-0238041159,1695479
MC.162918@1082086164,,7467165
,2931141-1-0238095464,2931141
,2264367-1-0238043008,2264367
MC.161013@1075678380,,3705854
MC.161202@1075690740,,3577546
MC.AMD102389@0123861656,,9716594
,1895564-1-0238041296,1895564
MC.AMD133111@0123911527,,3766688
MC.AMD133121@0124011264,,9990855
MC.AMD133122@0124011548,,5882833
,1628879-1-0238042850,1628879
,1131813-1-0238040919,1131813
MC.157406@1076254164,,3088448
MC.160225@1075690633,,4114087
MC.158110@1075678210,,8584308
MC.AMD133291@0124011545,,4066769
MC.163161@1082086992,,5532069
MC.AMD102452@0123908936,,9797966
,1117839-1-0238039966,1117839
,2621139-1-0238061484,2621139
MC.AMD102459@0124011317,,5884529
,1521274-1-0238041334,1521274
MC.156265@1075680514,,5363923
MC.AMD133540@0123861624,,8047081
,1008794-1-0238038188,1008794
,2266695-1-0238096023,2266695
,2317145-1-0238094080,2317145
MC.157436@1075690192,,7400965
,1848430-1-0238039154,1848430
MC.AMD137645@0124015145,,4706460
MC.AMD133631@0124011090,,6415211
,1919507-1-0238062121,1919507
MC.AMD102519@0124011506,,5559524
,1517251-1-0238061398,1517251
MC.158215@1075691140,,5418621
,1002975-1-0238061343,1002975
MC.159157@1076254237,,6183910
MC.158200@1075691392,,3936943
MC.160558@1075690908,,5705562
,2004292-1-0238095486,2004292
,2912385-1-0238040545,2912385
,2029297-1-0238096916,2029297
MC.AMD102574@0124011410,,2725003
,2358101-1-0238096405,2358101
,2177037-1-0238040500,2177037
MC.161283@1075678926,,8909395
,2482868-1-0238039373,2482868
MC.155537@1075679019,,7971901
,2722642-1-0238038960,2722642
MC.156699@1075678339,,5606490
MC.158011@1076254534,,3902217
MC.AMD102659@0123910466,,5915851
,1220027-1-0238096378,1220027
MC.AMD102719@0123861320,,2824423
MC.159256@1075677125,,6404042
,2327022-1-0238039446,2327022
,1218602-1-0238039240,1218602
MC.160224@1076254971,,6597200
,1542716-1-0238095927,1542716
,1100902-1-0238042343,1100902
MC.AMD100088@0124009853,,5578653
,1482443-1-0238040743,1482443
,1851616-1-0238042751,1851616
MC.AMD134309@0123861405,,7270068
,2887541-1-0238042396,2887541
,1833928-1-0238096466,1833928
MC.163054@1082087084,,8230879
,2575394-1-0238042830,2575394
,2482972-1-0238040232,2482972
MC.162924@1082087029,,9861281
,1560281-1-0238042513,1560281
MC.AMD102811@0123910892,,7120003
MC.160563@1076254394,,3535450
,1976314-1-0224008271,1976314
MC.AMD102352@0123910519,,7147190
,2392905-1-0238062279,2392905
,1066599-1-0238038980,1066599
,2495653-1-0238061442,2495653
MC.157382@1075690496,,6121365
,1817413-1-0238040713,1817413
,1222631-1-0238041835,1222631
,2426978-1-0238096659,2426978
MC.156334@1075680595,,3878417
MC.AMD102409@0123890213,,5325840
,1944243-1-0238038706,1944243
MC.AMD102412@0124011205,,9753634
,2760133-1-0238060682,2760133
MC.AMD133196@0124011266,,8370794
,1288132-1-0238095704,1288132
,1411779-1-0238042491,1411779
MC.163094@1082086281,,7473060
MC.AMD133429@0123910483,,8009872
MC.AMD133430@0123911387,,7003761
,1193884-1-0238038149,1193884
,2492948-1-0238095012,2492948
,2592749-1-0238096498,2592749
,2166768-1-0238041909,2166768
,2668358-1-0238061594,2668358
,1632259-1-0238042935,1632259
,2140314-1-0238095771,2140314
,1373341-1-0238042533,1373341
,1646115-1-0238042326,1646115
,1729653-1-0238038182,1729653
MC.AMD102532@0123909326,,6715614
MC.AMD102536@0123907470,,9649632
MC.158847@1075678090,,1449475
MC.158756@1076254696,,1326778
MC.AMD133786@0124009906,,9571958
MC.158845@1075680501,,8923359
MC.161062@1076254368,,7062123
MC.AMD133803@0123910494,,8119100
,2789267-1-0238038389,2789267
MC.AMD102550@0123889498,,3151489
MC.162985@1082087107,,7731184
,1005513-1-0224009431,1005513
,2190076-1-0238094555,2190076
,2540079-1-0238061308,2540079
,2600056-1-0238060670,2600056
,2524387-1-0238095102,2524387
MC.AMD102627@0124010887,,2089196
,1733429-1-0238038490,1733429
,1189742-1-0238038368,1189742
MC.AMD102671@0123910881,,8748082
MC.AMD102675@0124011089,,8518945
MC.159019@1075678866,,9332478
MC.163029@1082087035,,4588828
,2235472-1-0238095471,2235472
,1408131-1-0238041074,1408131
,1904867-1-0238039642,1904867
MC.AMD102703@0123890556,,7760469
MC.154766@1075678600,,3534198
,1582077-1-0238042947,1582077
MC.AMD102765@0124011450,,7039660
MC.AMD102824@0123911573,,5915102
MC.162992@1082087015,,1252363
,1371646-1-0238096126,1371646
,1058066-1-0238094579,1058066
MC.AMD134483@0123911427,,5752024
,2486271-1-0238095082,2486271
,1342779-1-0238062164,1342779
,1199949-1-0238095097,1199949
MC.158576@1075679041,,8744949
MC.AMD134527@0124011135,,3318643
MC.162993@1082087065,,8734974
,1494088-1-0238094582,1494088
,2231834-1-0238042319,2231834
,2301710-1-0238040360,2301710
MC.158410@1076254993,,1072125
MC.AMD134392@0123907460,,9450517
,2414956-1-0238096712,2414956
